datetime,symbol,exchange,vt_symbol,close,position,setup_type,entry_price,stop_price,highest_since_entry,realized_pnl,unrealized_pnl,equity,month_return,month_return_pct,month_stop_trading,daily_return,daily_return_pct
2014-05-23,OI0,CZCE,OI0.CZCE,7268.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-05-26,OI0,CZCE,OI0.CZCE,7230.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-05-27,OI0,CZCE,OI0.CZCE,7244.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-05-28,OI0,CZCE,OI0.CZCE,7250.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-05-29,OI0,CZCE,OI0.CZCE,7222.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-05-30,OI0,CZCE,OI0.CZCE,7200.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-03,OI0,CZCE,OI0.CZCE,7130.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-04,OI0,CZCE,OI0.CZCE,7044.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-05,OI0,CZCE,OI0.CZCE,7002.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-06,OI0,CZCE,OI0.CZCE,6970.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-09,OI0,CZCE,OI0.CZCE,6976.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-10,OI0,CZCE,OI0.CZCE,6982.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-11,OI0,CZCE,OI0.CZCE,6958.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-12,OI0,CZCE,OI0.CZCE,6924.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-13,OI0,CZCE,OI0.CZCE,6930.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-16,OI0,CZCE,OI0.CZCE,6932.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-17,OI0,CZCE,OI0.CZCE,6888.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-18,OI0,CZCE,OI0.CZCE,6916.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-19,OI0,CZCE,OI0.CZCE,6916.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-20,OI0,CZCE,OI0.CZCE,6966.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-23,OI0,CZCE,OI0.CZCE,7076.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-24,OI0,CZCE,OI0.CZCE,7092.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-25,OI0,CZCE,OI0.CZCE,7092.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-26,OI0,CZCE,OI0.CZCE,7104.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-27,OI0,CZCE,OI0.CZCE,7054.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-06-30,OI0,CZCE,OI0.CZCE,7008.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
2014-07-01,OI0,CZCE,OI0.CZCE,6844.0,0,,,,,0.0,0.0,1000000.0,0.0,0.00%,0,0.0,0.00%
